0.01 39.7795
0.10999 34.8408
0.20998 35.7156
0.30997 35.4671
0.40996 42.6165
0.50995 33.711
0.60994 31.3041
0.70993 31.1206
0.80992 21.1563
0.90991 25.9431
1.0099 25.9518
1.10989 21.0095
1.20988 30.9545
1.30987 25.8307
1.40986 24.0997
1.50985 21.2684
1.60984 22.4244
1.70983 16.7545
1.80982 12.3521
1.90981 15.3096
2.0098 19.8837
2.10979 23.6714
2.20978 16.0252
2.30977 13.5935
2.40976 19.0605
2.50975 18.0737
2.60974 15.7694
2.70973 12.9603
2.80972 14.1533
2.90971 14.0346
3.0097 12.6514
3.10969 12.2264
3.20968 14.494
3.30967 16.1401
3.40966 13.6921
3.50965 12.6528
3.60964 13.3572
3.70963 12.2422
3.80962 10.8613
3.90961 11.6303
4.0096 10.6923
4.10959 10.6709
4.20958 10.2234
4.30957 9.41373
4.40956 8.51048
4.50955 8.94237
4.60954 9.44405
4.70953 11.1352
4.80952 7.41138
4.90951 8.52374
5.0095 8.34568
5.10949 8.64741
5.20948 8.08494
5.30947 7.39296
5.40946 6.40938
5.50945 8.80659
5.60944 8.03986
5.70943 8.12251
5.80942 7.93914
5.90941 8.43832
6.0094 8.69954
6.10939 7.81587
6.20938 7.81348
6.30937 8.57851
6.40936 8.7023
6.50935 8.07234
6.60934 6.94334
6.70933 6.31167
6.80932 7.82879
6.90931 8.59447
7.0093 6.55073
7.10929 7.73729
7.20928 7.2647
7.30927 7.3412
7.40926 8.28401
7.50925 7.55921
7.60924 7.51415
7.70923 6.99314
7.80922 7.52361
7.90921 7.66208
8.0092 6.79742
8.10919 7.42362
8.20918 7.60966
8.30917 7.26421
8.40916 7.86143
8.50915 7.18732
8.60914 6.98938
8.70913 6.66109
8.80912 7.16972
8.90911 6.98964
9.0091 7.04749
9.10909 6.38973
9.20908 6.78157
9.30907 6.44491
9.40906 7.10494
9.50905 7.34698
9.60904 7.10657
9.70903 7.29532
9.80902 6.80492
9.90901 6.69959
10.009 7.18232
10.109 6.88
10.209 6.62539
10.309 6.57347
10.409 6.51461
10.509 6.37917
10.6089 6.36355
10.7089 7.06552
10.8089 6.73631
10.9089 6.89368
11.0089 6.5387
11.1089 6.8689
11.2089 6.43716
11.3089 6.4479
11.4089 6.5709
11.5089 6.31301
11.6088 6.42553
11.7088 6.40021
11.8088 6.86131
11.9088 7.18015
12.0088 6.66286
12.1088 6.23031
12.2088 6.38535
12.3088 6.89362
12.4088 6.88476
12.5088 6.69753
12.6087 6.87931
12.7087 6.33185
12.8087 6.63354
12.9087 6.53195
13.0087 6.51327
13.1087 6.64785
13.2087 6.55836
13.3087 6.62795
13.4087 6.81178
13.5087 6.43716
13.6086 7.14257
13.7086 6.79471
13.8086 7.02399
13.9086 6.47828
14.0086 6.72027
14.1086 6.25049
14.2086 6.68387
14.3086 6.53447
14.4086 6.3782
14.5086 6.42169
14.6085 6.63332
14.7085 6.68874
14.8085 6.81516
14.9085 6.64603
15.0085 6.43191
15.1085 6.50961
15.2085 6.25182
15.3085 6.278
15.4085 6.41871
15.5085 6.55311
15.6084 6.42168
15.7084 6.31167
15.8084 6.29684
15.9084 6.23165
16.0084 6.23165
16.1084 6.41246
16.2084 6.57034
16.3084 7.51116
16.4084 6.35936
16.5083 6.31167
16.6083 6.58103
16.7083 6.67285
16.8083 6.23165
16.9083 6.36521
17.0083 6.88724
17.1083 6.96292
17.2083 6.23165
17.3083 6.23031
17.4083 6.48325
17.5082 7.08486
17.6082 6.278
17.7082 6.31885
17.8082 6.25049
17.9082 6.66416
18.0082 6.40155
18.1082 6.3782
18.2082 6.31301
18.3082 6.25049
18.4082 6.41246
18.5081 6.47828
18.6081 6.23031
18.7081 6.50542
18.8081 6.44625
18.9081 6.23165
19.0081 6.23031
19.1081 6.47152
19.2081 6.42301
19.3081 6.23165
19.4081 6.51685
19.508 6.50652
19.608 6.42839
19.708 6.44657
19.808 6.25182
19.908 6.33318
20.008 6.278
20.108 6.25049
20.208 6.33185
20.308 6.42516
20.408 6.47152
20.5079 6.48523
20.6079 6.40021
20.7079 6.23031
20.8079 6.25182
20.9079 6.35936
21.0079 6.23031
21.1079 6.23031
21.2079 6.23031
21.3079 6.42473
21.4079 6.3782
21.5078 6.47795
21.6078 6.23165
21.7078 6.40938
21.8078 6.25049
21.9078 6.278
22.0078 6.35936
22.1078 6.31167
22.2078 6.29684
22.3078 6.75048
22.4078 6.23165
22.5077 6.456
22.6077 6.48523
22.7077 6.39706
22.8077 6.23165
22.9077 6.23165
23.0077 6.31167
23.1077 6.40155
23.2077 6.23031
23.3077 6.27667
23.4077 6.44857
23.5076 6.23165
23.6076 6.23031
23.7076 6.31167
23.8076 6.29684
23.9076 6.60581
24.0076 6.39107
24.1076 6.23165
24.2076 6.49979
24.3076 6.39839
24.4076 6.29818
24.5075 6.23031
24.6075 6.23031
24.7075 6.64419
24.8075 6.42686
24.9075 6.23165
25.0075 6.23165
25.1075 6.278
25.2075 6.23031
25.3075 6.25049
25.4075 6.34337
25.5074 6.25049
25.6074 6.35803
25.7074 6.36654
25.8074 6.278
25.9074 6.29684
26.0074 6.278
26.1074 6.23165
26.2074 6.23165
26.3074 6.25182
26.4074 6.25049
26.5073 6.25182
26.6073 6.23031
26.7073 6.23031
26.8073 6.34033
26.9073 6.339
27.0073 6.25049
27.1073 6.23165
27.2073 6.34471
27.3073 6.23031
27.4073 6.31167
27.5072 6.36489
27.6072 6.33185
27.7072 6.29684
27.8072 6.25049
27.9072 6.23165
28.0072 6.23031
28.1072 6.29818
