1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0.139088
1 1.00924
1 1.94884
1 2.17939
1 2.05033
1 1.85753
1 1.55845
1 1.41758
1 1.26745
1 1.23225
1 1.13281
1 1.11739
1 1.07492
1 1.08116
1 1.07717
1 1.02897
1 1.0614
1 1.01434
1 1.02295
1 1.0156
1 1.02279
1 1.00721
1 1.01447
1 1.00308
1 0.987961
1 1.02301
1 0.996879
1 0.990424
1 1.01513
1 0.984688
1 1.00118
1 0.987131
1 0.998037
1 0.98505
1 0.9939
1 0.996916
1 0.977772
1 0.981985
1 0.997487
1 0.992315
1 0.989641
1 0.980099
1 0.995603
1 0.988282
1 0.984001
1 0.974113
1 0.989655
1 0.996031
1 0.999205
1 0.985307
1 0.996187
1 0.985822
1 0.991299
1 0.994585
1 0.99072
1 0.984427
1 0.99858
1 0.999477
1 0.990143
1 0.995511
1 0.986883
1 0.984755
1 0.98988
1 0.988744
1 0.99257
1 0.992904
1 0.985891
1 0.992841
1 0.977562
1 0.989655
1 0.989623
1 0.986694
1 0.985297
1 0.992304
1 0.995776
1 0.993435
1 0.990941
1 0.995333
1 0.995999
1 0.983399
1 0.986313
1 0.988494
1 0.990362
1 0.993209
1 0.986623
1 0.991071
2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0
2 0.139607
2 1.0651
2 2.00336
2 2.27204
2 2.03024
2 1.8162
2 1.66077
2 1.436
2 1.35799
2 1.27118
2 1.15845
2 1.13585
2 1.10818
2 1.08217
2 1.09303
2 1.07952
2 1.08311
2 1.08331
2 1.05787
2 1.07211
2 1.05589
2 1.05363
2 1.04987
2 1.02396
2 1.03016
2 1.02567
2 0.982904
2 1.02585
2 1.01259
2 1.00511
2 1.00316
2 0.997254
2 0.997583
2 0.99163
2 0.996638
2 0.996738
2 1.00568
2 0.994167
2 0.992458
2 0.984612
2 0.990523
2 0.986478
2 0.992423
2 0.993498
2 1.00866
2 0.989745
2 0.989327
2 0.992048
2 0.980566
2 0.988962
2 0.995085
2 0.989104
2 0.985844
2 0.996381
2 0.980088
2 0.979929
2 0.972731
2 0.983997
2 0.979032
2 0.974578
2 0.986037
2 0.978187
2 0.978521
2 0.973405
2 0.975246
2 0.972766
2 0.97287
2 0.983933
2 0.972366
2 0.979808
2 0.98415
2 0.986305
2 0.980308
2 0.981312
2 0.980278
2 0.971931
2 0.982904
2 0.990222
2 0.978024
2 0.980428
2 0.984577
2 0.986807
2 0.988475
2 0.975686
2 0.982325
2 0.982559
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0
3 0.00179605
3 0.142202
3 1.14368
3 2.0751
3 2.24496
3 2.18808
3 1.88652
3 1.63428
3 1.44426
3 1.34398
3 1.26802
3 1.193
3 1.15381
3 1.10584
3 1.11897
3 1.06763
3 1.0903
3 1.08076
3 1.09288
3 1.05756
3 1.05499
3 1.05544
3 1.039
3 1.00997
3 1.02249
3 1.01779
3 1.01623
3 1.01857
3 0.987889
3 0.993195
3 1.00211
3 0.98784
3 1.00864
3 0.993342
3 0.982728
3 0.995431
3 0.975756
3 0.993438
3 0.99853
3 0.984062
3 1.00219
3 0.97597
3 0.982013
3 0.978369
3 0.991187
3 0.986393
3 0.988635
3 0.992518
3 0.978109
3 0.987328
3 0.994295
3 0.99393
3 0.989613
3 0.991768
3 0.984882
3 0.987835
3 0.983703
3 0.996252
3 0.988801
3 0.986695
3 0.983913
3 0.990029
3 0.994023
3 0.986448
3 0.988417
3 0.991472
3 0.999295
3 0.987879
3 0.998445
3 0.984731
3 0.988982
3 0.988721
3 0.989262
3 0.995145
3 0.992746
3 0.997588
3 0.997919
3 0.994966
3 0.993625
3 0.994787
3 0.988419
3 0.990615
3 0.992157
3 0.98368
3 0.990499
3 0.989695
3 0.985613
4 0
4 0
4 0
