1 0 0 0
1 0.0230664 0 0
1 0.0461329 0 0
1 0.0691993 0 0
1 0.0922657 0 0
1 0.115332 0 0
1 0.138399 0 0
1 0.161465 0 0
1 0.184531 0 0
1 0.207598 0 0
1 0.230664 0 0
1 0.253731 0 0
1 0.276797 0 0
1 0.299864 0 0
1 0.32293 0 0
1 0.345996 0 0
1 0.369063 0 0
1 0.392129 0 0
1 0.415196 0 0
1 0.438262 0 0
1 0.461329 0 0
1 0.484395 0 0
1 0.507461 0 0
1 0.530528 0 0
1 0.553594 0 0
1 0.576661 0 0
1 0.599727 0 0
1 0.622794 0 0
1 0.64586 0 0
1 0.668926 0 0
1 0.691993 0 0
1 0.715059 0 0
1 0.738126 0 0
1 0.761192 0 0
1 0.784259 0 0
1 0.807325 0 0
1 0.830391 0 0
1 0.853458 0 0
1 0.876524 0 0
1 0.899591 0.00090947 0
1 0.922657 0.0383312 0
1 0.945724 0.27779 0
1 0.96879 0.975005 0
1 0.991856 2.1272 0
1 1.01492 3.60271 0
1 1.03799 4.55371 0
1 1.06106 4.80683 0
1 1.08412 4.67823 0
1 1.10719 3.79833 0
1 1.13026 2.97395 0
1 1.15332 1.85029 0
1 1.17639 1.11455 0
1 1.19945 0.597573 0
1 1.22252 0.257155 0
1 1.24559 0.123627 0
1 1.26865 0.0492229 0
1 1.29172 0.0306039 0
1 1.31479 0.0134372 0
1 1.33785 0.0643986 0
1 1.36092 0.0984195 0
1 1.38399 0.167572 0
1 1.40705 0.286671 0
1 1.43012 0.46885 0
1 1.45319 0.671255 0
1 1.47625 0.78615 0
1 1.49932 0.910128 0
1 1.52238 1.01396 0
1 1.54545 0.93584 0
1 1.56852 0.790352 0
1 1.59158 0.6621 0
1 1.61465 0.489078 0
1 1.63772 0.29496 0
1 1.66078 0.194631 0
1 1.68385 0.176055 0
1 1.70692 0.195709 0
1 1.72998 0.363347 0
1 1.75305 0.678946 0
1 1.77612 1.16085 0
1 1.79918 1.72978 0
1 1.82225 2.29866 0
1 1.84531 2.66779 0
1 1.86838 2.81039 0
1 1.89145 2.65695 0
1 1.91451 2.24714 0
1 1.93758 1.75404 0
1 1.96065 1.20989 0
1 1.98371 0.762509 0
1 2.00678 0.461841 0
1 2.02985 0.337486 0
1 2.05291 0.402035 0
1 2.07598 0.580456 0
1 2.09905 0.750111 0
1 2.12211 0.932478 0
1 2.14518 1.03776 0
1 2.16824 1.04413 0
1 2.19131 0.937519 0
1 2.21438 0.821295 0
1 2.23744 0.641041 0
1 2.26051 0.520387 0
1 2.28358 0.521943 0
2 0 0 0
2 0.0230664 0 0
2 0.0461329 0 0
2 0.0691993 0 0
2 0.0922657 0 0
2 0.115332 0 0
2 0.138399 0 0
2 0.161465 0 0
2 0.184531 0 0
2 0.207598 0 0
2 0.230664 0 0
2 0.253731 0 0
2 0.276797 0 0
2 0.299864 0 0
2 0.32293 0 0
2 0.345996 0 0
2 0.369063 0 0
2 0.392129 0 0
2 0.415196 0 0
2 0.438262 0 0
2 0.461329 0 0
2 0.484395 0 0
2 0.507461 0 0
2 0.530528 0 0
2 0.553594 0 0
2 0.576661 0 0
2 0.599727 0 0
2 0.622794 0 0
2 0.64586 0 0
2 0.668926 0 0
2 0.691993 0 0
2 0.715059 0 0
2 0.738126 0 0
2 0.761192 0 0
2 0.784259 0 0
2 0.807325 0 0
2 0.830391 0 0
2 0.853458 0 0
2 0.876524 0 0
2 0.899591 0.00132923 0.000296812
2 0.922657 0.0360354 0.00162343
2 0.945724 0.265146 0.00894074
2 0.96879 0.919589 0.0391849
2 0.991856 2.15455 0.0193343
2 1.01492 3.64281 0.0283558
2 1.03799 4.62763 0.0522703
2 1.06106 4.85709 0.0355358
2 1.08412 4.63166 0.0329265
2 1.10719 3.83084 0.0229857
2 1.13026 2.8921 0.0578828
2 1.15332 1.83011 0.0142703
2 1.17639 1.07551 0.027603
2 1.19945 0.604682 0.00502667
2 1.22252 0.275442 0.0129305
2 1.24559 0.128349 0.00333922
2 1.26865 0.0568951 0.0054251
2 1.29172 0.0318691 0.000894625
2 1.31479 0.0200733 0.00469242
2 1.33785 0.0546065 0.00692411
2 1.36092 0.0898787 0.00603925
2 1.38399 0.164426 0.00222474
2 1.40705 0.281303 0.00379578
2 1.43012 0.448087 0.0146814
2 1.45319 0.655514 0.0111312
2 1.47625 0.784011 0.00151209
2 1.49932 0.950927 0.0288487
2 1.52238 1.01584 0.00132651
2 1.54545 0.965548 0.0210065
2 1.56852 0.826375 0.0254724
2 1.59158 0.66019 0.00135029
2 1.61465 0.474835 0.010071
2 1.63772 0.287625 0.00518627
2 1.66078 0.186449 0.00578577
2 1.68385 0.145807 0.0213889
2 1.70692 0.194883 0.000584087
2 1.72998 0.352135 0.00792819
2 1.75305 0.691433 0.00883017
2 1.77612 1.14964 0.00792909
2 1.79918 1.71465 0.010697
2 1.82225 2.30022 0.00110524
2 1.84531 2.67138 0.00253705
2 1.86838 2.85517 0.031666
2 1.89145 2.66739 0.0073827
2 1.91451 2.26735 0.0142921
2 1.93758 1.75314 0.000637795
2 1.96065 1.19663 0.00937613
2 1.98371 0.74905 0.00951649
2 2.00678 0.452724 0.00644714
2 2.02985 0.352434 0.0105695
2 2.05291 0.399732 0.00162848
2 2.07598 0.555593 0.0175809
2 2.09905 0.73251 0.0124461
2 2.12211 0.94604 0.00958944
2 2.14518 1.03064 0.00504146
2 2.16824 1.04504 0.000643926
2 2.19131 0.960667 0.0163679
2 2.21438 0.832454 0.00789089
2 2.23744 0.63073 0.0072914
2 2.26051 0.501682 0.0132261
2 2.28358 0.504296 0.0124782
3 0 0 0
3 0.0230664 0 0
3 0.0461329 0 0
3 0.0691993 0 0
3 0.0922657 0 0
