-3 0
-2.93333 0
-2.86667 4.5e-06
-2.8 1.95e-05
-2.73333 1.5e-05
-2.66667 8.7e-05
-2.6 0.0001065
-2.53333 0.0001785
-2.46667 0.000333
-2.4 0.000531
-2.33333 0.0009675
-2.26667 0.0017745
-2.2 0.00279
-2.13333 0.0047085
-2.06667 0.006723
-2 0.0103485
-1.93333 0.015588
-1.86667 0.0229845
-1.8 0.033345
-1.73333 0.0458115
-1.66667 0.0625935
-1.6 0.082179
-1.53333 0.10704
-1.46667 0.135361
-1.4 0.167724
-1.33333 0.204243
-1.26667 0.241186
-1.2 0.278487
-1.13333 0.31735
-1.06667 0.345459
-1 0.376011
-0.933333 0.396821
-0.866667 0.412691
-0.8 0.419776
-0.733333 0.419811
-0.666667 0.411213
-0.6 0.399836
-0.533333 0.38347
-0.466667 0.36314
-0.4 0.342896
-0.333333 0.324153
-0.266667 0.307547
-0.2 0.292431
-0.133333 0.286944
-0.0666667 0.280803
0 0.279934
0.0666667 0.285558
0.133333 0.293332
0.2 0.309261
0.266667 0.322501
0.333333 0.344379
0.4 0.362218
0.466667 0.381632
0.533333 0.397752
0.6 0.411939
0.666667 0.415069
0.733333 0.418505
0.8 0.411791
0.866667 0.397817
0.933333 0.374112
1 0.345747
1.06667 0.315654
1.13333 0.279174
1.2 0.241405
1.26667 0.203238
1.33333 0.168956
1.4 0.136904
1.46667 0.105904
1.53333 0.082587
1.6 0.0619515
1.66667 0.045933
1.73333 0.0330195
1.8 0.0233205
1.86667 0.01563
1.93333 0.011025
2 0.007074
2.06667 0.004383
2.13333 0.002493
2.2 0.0017865
2.26667 0.001113
2.33333 0.0006405
2.4 0.000375
2.46667 0.0001815
2.53333 0.0001185
2.6 6.45e-05
2.66667 2.25e-05
2.73333 1.35e-05
2.8 3e-06
2.86667 0
2.93333 0
