0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 7.36405e-05
39 0.0037778
40 0.0564321
41 0.297311
42 1.05508
43 2.31381
44 3.60806
45 4.59188
46 4.86504
47 4.40953
48 3.60172
49 2.67383
50 1.8226
51 1.13426
52 0.669255
53 0.367942
54 0.205469
55 0.107589
56 0.061755
57 0.0531877
58 0.0771571
59 0.119139
60 0.190386
61 0.310538
62 0.443448
63 0.612565
64 0.796514
65 0.896211
66 0.947905
67 0.921633
68 0.801588
69 0.640021
70 0.468697
71 0.322184
72 0.228004
73 0.212143
74 0.278606
75 0.463136
76 0.784965
77 1.20434
78 1.72545
79 2.20881
80 2.5739
81 2.67297
82 2.51387
83 2.13089
84 1.67929
85 1.20617
86 0.829501
87 0.566919
88 0.465164
89 0.481823
90 0.607605
91 0.759016
92 0.909897
93 1.01187
94 1.00867
95 0.908255
96 0.780772
97 0.659678
98 0.58194
99 0.591968
