0 -4.99203 0
1 -4.99945 0.00742157
2 -5.00399 0.00624013
3 -5.01189 0.00905036
4 -5.01466 0.00753683
5 -5.00754 0.00941147
6 -4.99313 0.0164551
7 -4.9919 0.0143037
8 -4.98898 0.0129477
9 -4.9911 0.011773
10 -4.98561 0.0119797
11 -4.98253 0.0113617
12 -4.98654 0.0111949
13 -4.98535 0.0104335
14 -4.99074 0.0111101
15 -5.00105 0.0146395
16 -5.00651 0.0147953
17 -5.01225 0.0150864
18 -5.01462 0.0144648
19 -5.01875 0.0143296
20 -5.01524 0.0140747
21 -5.01381 0.0134951
22 -5.00501 0.0156105
23 -5.00278 0.0151111
24 -5.00729 0.0151776
25 -5.01196 0.0153108
26 -5.00829 0.0151831
27 -5.00874 0.0146378
28 -5.01018 0.0141973
29 -5.01031 0.0137165
30 -5.00986 0.0132743
31 -5.01257 0.0131364
32 -5.01359 0.0127726
33 -5.01277 0.0124184
34 -5.01243 0.0120633
35 -5.00994 0.011985
36 -5.00529 0.0125478
37 -5.00331 0.0123727
38 -5.00347 0.0120523
39 -4.99952 0.0123919
40 -4.99448 0.0130958
41 -4.99127 0.0131781
42 -4.99305 0.0129915
43 -4.99476 0.0128072
44 -4.99683 0.0126898
45 -4.99714 0.0124147
46 -4.99654 0.0121625
47 -4.99776 0.0119686
48 -4.9956 0.0119191
49 -4.99619 0.011693
50 -4.99652 0.0114662
51 -4.99772 0.0113075
52 -4.99856 0.011124
53 -4.99823 0.0109212
54 -4.99912 0.0107578
55 -4.99982 0.0105872
56 -5.0005 0.0104224
57 -4.99888 0.0103693
58 -4.99693 0.0103761
59 -4.99773 0.0102332
60 -4.99853 0.0100958
61 -4.9983 0.00993428
62 -4.99758 0.00980244
63 -4.99722 0.00965453
64 -4.99652 0.0095305
65 -4.99484 0.00953542
66 -4.99476 0.00939229
67 -4.99493 0.00925464
68 -4.99484 0.00911996
69 -4.99585 0.00904436
70 -4.99674 0.00896048
71 -4.99683 0.00883562
72 -4.99773 0.00876064
73 -4.99841 0.0086681
74 -4.99919 0.00858716
75 -4.99901 0.00847529
76 -4.99839 0.00838741
77 -4.99783 0.00829862
78 -4.99888 0.0082599
79 -4.99913 0.00815993
80 -4.99816 0.00811714
81 -4.99606 0.00828729
82 -4.99575 0.00819278
83 -4.99637 0.00811853
84 -4.99577 0.00804496
85 -4.99633 0.00797072
86 -4.99613 0.00788102
87 -4.99436 0.00799044
88 -4.99441 0.00790035
89 -4.9944 0.00781209
90 -4.99365 0.00776223
91 -4.99366 0.00767741
92 -4.99289 0.00763353
93 -4.99304 0.00755327
94 -4.99391 0.00752406
95 -4.99441 0.00746215
96 -4.99454 0.0073859
97 -4.99501 0.00732522
98 -4.99415 0.0073013
99 -4.99362 0.0072476
