0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0.00119217
35 0.0243379
36 0.158947
37 0.567869
38 1.21058
39 1.87911
40 2.37607
41 2.53852
42 2.54278
43 2.37311
44 2.16585
45 1.95359
46 1.74179
47 1.52733
48 1.39024
49 1.20647
50 1.13156
51 1.0152
52 0.932934
53 0.870812
54 0.841575
55 0.779593
56 0.766022
57 0.724357
58 0.702069
59 0.696152
60 0.691998
61 0.702261
62 0.701234
63 0.694212
64 0.713706
65 0.724215
66 0.756508
67 0.785002
68 0.805147
69 0.835681
70 0.885782
71 0.904353
72 0.961546
73 1.00046
74 1.04638
75 1.08592
76 1.10937
77 1.15282
78 1.18999
79 1.19988
80 1.22802
81 1.21087
82 1.20905
83 1.20122
84 1.17707
85 1.14925
86 1.12093
87 1.10005
88 1.06245
89 1.03714
90 1.01932
91 0.984785
92 0.971938
93 0.962397
94 0.934008
95 0.932624
96 0.92078
97 0.894537
98 0.896954
99 0.891067
